"Año";"Mes";"División";"Grupo";"Clase";"Subclase";"Producto";"Glosa";"Ponderación";"Índice";"Variación Mensual (%)";"Variación Acumulada (%)";"Variación 12 Meses (%)";"Incidencia Mensual (%)";"Incidencia Acumulada (%)";"Incidencia 12 Meses (%)"
2020;11;10;4;1;1;4;"SERVICIO DE ENSEÑANZA DE POST GRADO Y POSTÍTULO";0,26762;109,79;0;5,3;5,3;0;0,014;0,014
2020;11;10;5;;;;"ENSEÑANZA NO ATRIBUIBLE A NINGÚN NIVEL U OTRAS ENSEÑANZAS";0,53344;116,04;-1,7;3,2;3,2;-0,01;0,018;0,019
2020;11;10;5;1;;;"ENSEÑANZA NO ATRIBUIBLE A NINGÚN NIVEL";0,53344;116,04;-1,7;3,2;3,2;-0,01;0,018;0,019
2020;11;10;5;1;1;;"SERVICIOS DE ENSEÑANZA NO ATRIBUIBLE A NINGÚN NIVEL";0,53344;116,04;-1,7;3,2;3,2;-0,01;0,018;0,019
2020;11;10;5;1;1;1;"CURSOS DE CAPACITACIÓN";0,53344;116,04;-1,7;3,2;3,2;-0,01;0,018;0,019
2020;11;11;;;;;"RESTAURANTES Y HOTELES";6,38347;106,14;0;1,8;2,3;0;0,114;0,147
2020;11;11;1;;;;"SERVICIOS SUMINISTRADOS POR RESTAURANTES Y HOTELES";5,86871;107,49;0;2,7;3,3;-0,001;0,163;0,192
2020;11;11;1;1;;;"RESTAURANTES, CAFÉS Y ESTABLECIMIENTOS SIMILARES";5,86871;107,49;0;2,7;3,3;-0,001;0,163;0,192
2020;11;11;1;1;1;;"ALIMENTOS Y BEBESTIBLES CONSUMIDOS FUERA DEL HOGAR";4,26808;107,64;-0,1;2,4;2,9;-0,002;0,103;0,123
2020;11;11;1;1;1;1;"ALIMENTOS CONSUMIDOS FUERA DEL HOGAR";3,10518;108,15;0,1;2,8;3,3;0,002;0,089;0,105
2020;11;11;1;1;1;2;"SANDWICH Y COMPLETO CONSUMIDO FUERA DEL HOGAR";0,57601;106,27;-1,1;1,2;1,5;-0,006;0,007;0,009
2020;11;11;1;1;1;3;"BEBIDA ALCOHÓLICA CONSUMIDA FUERA DEL HOGAR";0,16398;103,53;0,3;0,8;1,1;0;0,001;0,002
2020;11;11;1;1;1;4;"BEBIDA NO ALCOHÓLICA CONSUMIDA FUERA DEL HOGAR";0,33339;106,51;0;0,8;1,1;0;0,003;0,004
2020;11;11;1;1;1;5;"HELADOS Y POSTRES CONSUMIDOS FUERA DEL HOGAR";0,08952;110,54;2,1;4,2;4,4;0,002;0,004;0,004
2020;11;11;1;1;2;;"ALIMENTOS PREPARADOS  PARA LLEVAR";1,60063;107,09;0;3,7;4,3;0,001;0,059;0,069
2020;11;11;1;1;2;1;"PLATOS PREPARADOS PARA LLEVAR";1,60063;107,09;0;3,7;4,3;0,001;0,059;0,069
2020;11;11;2;;;;"SERVICIOS DE ALOJAMIENTO";0,51476;90,7;0,3;-9,7;-9,1;0,001;-0,048;-0,045
2020;11;11;2;1;;;"SERVICIOS DE ALOJAMIENTO";0,51476;90,7;0,3;-9,7;-9,1;0,001;-0,048;-0,045
2020;11;11;2;1;1;;"SERVICIOS DE ALOJAMIENTO";0,51476;90,7;0,3;-9,7;-9,1;0,001;-0,048;-0,045
2020;11;11;2;1;1;1;"SERVICIO DE ALOJAMIENTO TURÍSTICO";0,51476;90,7;0,3;-9,7;-9,1;0,001;-0,048;-0,045
2020;11;12;;;;;"BIENES Y SERVICIOS DIVERSOS";5,1526;106,56;0;2,8;3,2;-0,001;0,146;0,167
2020;11;12;1;;;;"CUIDADO PERSONAL";2,78308;102,63;-0,1;-1;-0,5;-0,003;-0,028;-0,014
2020;11;12;1;1;;;"SALONES DE PELUQUERÍA Y ESTABLECIMIENTOS DE CUIDADOS PERSONALES";0,39909;105,03;1,5;3;2,2;0,006;0,012;0,009
2020;11;12;1;1;1;;"SERVICIOS DE PELUQUERÍA Y CUIDADO PERSONAL";0,39909;105,03;1,5;3;2,2;0,006;0,012;0,009
2020;11;12;1;1;1;1;"SERVICIOS DE PELUQUERÍA";0,28677;103,28;1;1,8;1,3;0,003;0,005;0,004
2020;11;12;1;1;1;2;"SERVICIOS  EN CENTROS DE ESTÉTICA";0,11232;109,51;2,8;6,1;4,5;0,003;0,007;0,005
2020;11;12;1;2;;;"PRODUCTOS PARA EL CUIDADO E HIGIENE PERSONAL";2,38399;102,23;-0,4;-1,7;-1;-0,009;-0,04;-0,023
2020;11;12;1;2;1;;"PRODUCTOS PARA EL CUIDADO PERSONAL";0,52981;100,16;-0,6;-2,3;-1,3;-0,003;-0,012;-0,007
2020;11;12;1;2;1;1;"AFEITADORA Y DEPILADORA ELÉCTRICA";0,03;116,64;6,9;26,1;17,2;0,002;0,007;0,005
2020;11;12;1;2;1;2;"MÁQUINA DE AFEITAR DESECHABLE";0,0544;96,47;-1,3;-9,8;-9,4;-0,001;-0,006;-0,005
2020;11;12;1;2;1;3;"ARTÍCULOS DIVERSOS PARA EL CUIDADO PERSONAL";0,03717;101,36;-2,3;-4,6;-1,5;-0,001;-0,002;-0,001
2020;11;12;1;2;1;4;"BLOQUEADORES Y BRONCEADORES";0,03724;104,1;0,1;1,5;12,9;0;0,001;0,004
2020;11;12;1;2;1;5;"COLONIAS Y PERFUMES";0,20367;98,52;-1,4;-2,7;-1,9;-0,003;-0,005;-0,004
2020;11;12;1;2;1;6;"DESODORANTES Y ANTITRANSPIRANTES";0,16733;99,24;-0,6;-4,1;-3,8;-0,001;-0,007;-0,006
2020;11;12;1;2;2;;"PRODUCTOS DE HIGIENE PERSONAL";1,40288;101,68;-0,4;-1,7;-2;-0,005;-0,023;-0,028
2020;11;12;1;2;2;1;"PRODUCTOS DE HIGIENE BUCAL";0,17978;99,58;-1,4;-6,8;-4;-0,002;-0,013;-0,007
2020;11;12;1;2;2;2;"PAPEL HIGIÉNICO";0,37335;104,59;-0,4;3,5;2;-0,002;0,013;0,007
2020;11;12;1;2;2;3;"JABÓN";0,11949;111,43;0,2;4,9;5,3;0;0,006;0,006
2020;11;12;1;2;2;4;"PAÑALES DESECHABLES";0,36613;98,56;-0,1;-4,9;-6,8;0;-0,018;-0,025
2020;11;12;1;2;2;5;"PROTECCIÓN HIGIÉNICA FEMENINA";0,08028;98,76;-0,9;-1,5;-1,4;-0,001;-0,001;-0,001
2020;11;12;1;2;2;6;"SHAMPOO Y BÁLSAMO";0,28385;99,92;0;-3,7;-3;0;-0,01;-0,008
2020;11;12;1;2;3;;"PRODUCTOS DE BELLEZA";0,4513;106,37;-0,3;-1;2,7;-0,001;-0,005;0,012
2020;11;12;1;2;3;1;"CREMAS PARA LA PIEL";0,17784;105,47;-2,2;-6;-2,8;-0,004;-0,012;-0,005
2020;11;12;1;2;3;2;"PRODUCTOS DE MAQUILLAJE";0,15331;111,83;1,8;3,4;9,8;0,003;0,005;0,015
2020;11;12;1;2;3;3;"TINTURAS Y FIJADORES";0,12015;100,73;-0,1;1,4;2,3;0;0,002;0,003
2020;11;12;2;;;;"OTROS ARTÍCULOS PERSONALES";0,61879;110,29;-0,4;11;9,8;-0,003;0,065;0,059
2020;11;12;2;1;;;"JOYERÍA Y RELOJES";0,24136;144,64;4,7;30,4;34,2;0,015;0,079;0,086
2020;11;12;2;1;1;;"JOYERÍA Y RELOJES";0,24136;144,64;4,7;30,4;34,2;0,015;0,079;0,086
2020;11;12;2;1;1;1;"JOYAS";0,17174;159,89;6,2;39;41,8;0,015;0,074;0,078
2020;11;12;2;1;1;2;"RELOJ  DE PULSERA";0,06962;107,02;-0,5;6,1;12,2;0;0,004;0,008
2020;11;12;2;2;;;"OTROS ARTÍCULOS PERSONALES";0,37743;88,32;-5,2;-3,9;-7,7;-0,017;-0,013;-0,027
2020;11;12;2;2;1;;"OTROS ARTÍCULOS PERSONALES";0,37743;88,32;-5,2;-3,9;-7,7;-0,017;-0,013;-0,027
2020;11;12;2;2;1;1;"ARTÍCULOS PARA TRANSPORTE DE EFECTOS PERSONALES";0,29735;87,61;-4,3;-4,1;-7,8;-0,011;-0,011;-0,021
2020;11;12;2;2;1;2;"ARTÍCULOS PARA TRANSPORTE DE BEBÉ";0,03873;92,21;-14,6;-0,6;-8,1;-0,006;0;-0,003
2020;11;12;2;2;1;3;"LENTES DE SOL";0,04135;89,75;-0,8;-6,1;-6,8;0;-0,002;-0,003
2020;11;12;3;;;;"SEGUROS";0,61603;115,75;0;9,3;12,1;0;0,059;0,074
2020;11;12;3;1;;;"SEGUROS RELACIONADOS CON EL TRANSPORTE";0,61603;115,75;0;9,3;12,1;0;0,059;0,074
2020;11;12;3;1;1;;"SEGUROS RELACIONADOS CON EL TRANSPORTE";0,61603;115,75;0;9,3;12,1;0;0,059;0,074
2020;11;12;3;1;1;1;"SEGUROS";0,61603;115,75;0;9,3;12,1;0;0,059;0,074
2020;11;12;4;;;;"SERVICIOS FINANCIEROS";0,23354;107,25;0,4;4,5;3;0,001;0,01;0,007
2020;11;12;4;1;;;"OTROS SERVICIOS FINANCIEROS";0,23354;107,25;0,4;4,5;3;0,001;0,01;0,007
2020;11;12;4;1;1;;"GASTOS EN ADMINISTRACIÓN DE LOS SERVICIOS FINANCIEROS";0,23354;107,25;0,4;4,5;3;0,001;0,01;0,007
2020;11;12;4;1;1;1;"GASTO FINANCIERO";0,23354;107,25;0,4;4,5;3;0,001;0,01;0,007
2020;11;12;5;;;;"OTROS SERVICIOS";0,90116;109,69;0,4;4,3;4,4;0,004;0,039;0,04
2020;11;12;5;1;;;"OTROS SERVICIOS";0,90116;109,69;0,4;4,3;4,4;0,004;0,039;0,04
2020;11;12;5;1;1;;"OTROS SERVICIOS";0,90116;109,69;0,4;4,3;4,4;0,004;0,039;0,04
2020;11;12;5;1;1;1;"SERVICIO DE EMISIÓN DE CERTIFICADO";0,04128;100;0;0;0;0;0;0
2020;11;12;5;1;1;2;"SERVICIO DE FOTOCOPIADO";0,04202;113,49;-0,4;9,2;9,2;0;0,004;0,004
2020;11;12;5;1;1;3;"MEMBRESÍA EN ASOCIACIÓN PROFESIONAL";0,09664;105,19;0;0,5;0,3;0;0;0
2020;11;12;5;1;1;4;"SERVICIO NOTARIAL";0,01836;110,03;0,3;6,6;6,9;0;0,001;0,001
2020;11;12;5;1;1;5;"SERVICIO FUNERARIO";0,31463;112,07;0,2;5,4;6,2;0,001;0,018;0,02
2020;11;12;5;1;1;6;"CUOTAS EN CENTROS DE PADRES Y APODERADOS";0,15544;109,33;0;3,2;3,2;0;0,005;0,005
2020;11;12;5;1;1;7;"SERVICIO DE RESIDENCIAS PARA ADULTOS MAYORES";0,16485;109,86;2;6,1;4,9;0,003;0,01;0,008
2020;11;12;5;1;1;8;"SERVICIO DE SALA CUNA";0,06794;108,94;0;1,6;2,8;0;0,001;0,002
2020;12;;;;;;"IPC General";;106,74;0,3;3;3;;;
2020;12;1;;;;;"ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS";19,30131;112,52;0,2;7,6;7,6;0,04;1,487;1,487
2020;12;1;1;;;;"ALIMENTOS";17,13731;112,83;0,1;8,1;8,1;0,022;1,398;1,398
2020;12;1;1;1;;;"PAN Y CEREALES";4,03457;110,02;0,4;5;5;0,017;0,203;0,203
2020;12;1;1;1;1;;"ARROZ";0,18033;104,69;0,9;9,4;9,4;0,002;0,016;0,016
2020;12;1;1;1;1;1;"ARROZ";0,18033;104,69;0,9;9,4;9,4;0,002;0,016;0,016
2020;12;1;1;1;2;;"HARINAS Y CEREALES";0,31595;111,38;0,2;6,7;6,7;0,001;0,021;0,021
2020;12;1;1;1;2;1;"HARINA";0,09428;110,79;-1,5;6,1;6,1;-0,001;0,006;0,006
2020;12;1;1;1;2;2;"CEREAL";0,22167;111,62;1;7;7;0,002;0,016;0,016
2020;12;1;1;1;3;;"PAN Y OTROS PRODUCTOS DE PANADERÍA";3,27246;110,93;0,4;5,1;5,1;0,012;0,17;0,17
2020;12;1;1;1;3;1;"PAN";2,08381;110,89;-0,1;5,3;5,3;-0,002;0,112;0,112
2020;12;1;1;1;3;2;"GALLETA";0,42102;108,59;3,5;4,6;4,6;0,015;0,02;0,02
2020;12;1;1;1;3;3;"PRODUCTOS DE REPOSTERÍA";0,56276;113,86;-0,1;4,9;4,9;0;0,029;0,029
2020;12;1;1;1;3;4;"MASAS SALADAS PREPARADAS";0,10138;113,27;0,1;8,4;8,4;0;0,009;0,009
2020;12;1;1;1;3;5;"SNACK";0,10349;103,21;-0,4;0,8;0,8;0;0,001;0,001
2020;12;1;1;1;4;;"PASTAS";0,26583;100,81;1,3;-1,3;-1,3;0,003;-0,003;-0,003
2020;12;1;1;1;4;1;"PASTAS";0,26583;100,81;1,3;-1,3;-1,3;0,003;-0,003;-0,003
2020;12;1;1;2;;;"CARNES";4,39152;115,41;0,1;9,1;9,1;0,006;0,408;0,408
2020;12;1;1;2;1;;"CARNE DE VACUNO FRESCA, REFRIGERADA O CONGELADA";1,83118;118,9;-1,1;12,9;12,9;-0,022;0,241;0,241
2020;12;1;1;2;1;1;"CARNE DE VACUNO";1,83118;118,9;-1,1;12,9;12,9;-0,022;0,241;0,241
2020;12;1;1;2;2;;"CARNE DE CERDO FRESCA, REFRIGERADA O CONGELADA";0,45693;129,53;1,5;15,3;15,3;0,008;0,076;0,076
2020;12;1;1;2;2;1;"CARNE DE CERDO";0,45693;129,53;1,5;15,3;15,3;0,008;0,076;0,076
2020;12;1;1;2;3;;"CARNE DE AVE FRESCA, REFRIGERADA O CONGELADA";0,98958;108,58;3,2;5;5;0,031;0,05;0,05
2020;12;1;1;2;3;1;"CARNE DE PAVO";0,07385;126,97;3,5;0,3;0,3;0,003;0;0
2020;12;1;1;2;3;2;"CARNE DE POLLO";0,91573;107,09;3,2;5,5;5,5;0,029;0,049;0,049
2020;12;1;1;2;4;;"CARNE PROCESADA Y FIAMBRERÍA";1,11383;109,93;-1;3,7;3,7;-0,012;0,042;0,042
2020;12;1;1;2;4;1;"CECINAS";0,98478;110;-0,5;3,7;3,7;-0,005;0,037;0,037
2020;12;1;1;2;4;2;"HAMBURGUESA";0,12905;109,44;-4,8;4,1;4,1;-0,007;0,005;0,005
2020;12;1;1;3;;;"PESCADOS Y MARISCOS";0,57242;104,55;-2,3;6,7;6,7;-0,013;0,036;0,036
2020;12;1;1;3;1;;"PESCADOS FRESCOS, REFRIGERADOS O CONGELADOS";0,26577;102,33;-4,2;7,5;7,5;-0,011;0,018;0,018
2020;12;1;1;3;1;1;"PESCADOS";0,26577;102,33;-4,2;7,5;7,5;-0,011;0,018;0,018
2020;12;1;1;3;2;;"MARISCOS FRESCOS, REFRIGERADOS O CONGELADOS";0,08082;103,28;-4;1,3;1,3;-0,003;0,001;0,001
2020;12;1;1;3;2;1;"MARISCOS";0,08082;103,28;-4;1,3;1,3;-0,003;0,001;0,001
2020;12;1;1;3;3;;"PESCADOS Y MARISCOS EN CONSERVA";0,22583;107,61;0,5;7,7;7,7;0,001;0,017;0,017
2020;12;1;1;3;3;1;"PESCADOS EN CONSERVA";0,20353;107,78;0,3;8;8;0,001;0,016;0,016
2020;12;1;1;3;3;2;"MARISCOS EN CONSERVA";0,0223;106,09;2,1;4,9;4,9;0;0,001;0,001
2020;12;1;1;4;;;"PRODUCTOS LÁCTEOS, QUESOS Y HUEVOS";2,42231;110,36;0,3;6,5;6,5;0,007;0,158;0,158
2020;12;1;1;4;1;;"LECHES";0,72248;109,47;0,7;5,4;5,4;0,005;0,039;0,039
2020;12;1;1;4;1;1;"LECHE EN POLVO";0,18644;114,85;1,1;6,5;6,5;0,002;0,013;0,013
2020;12;1;1;4;1;2;"LECHE LÍQUIDA";0,45256;107,2;0,5;4,3;4,3;0,002;0,019;0,019
2020;12;1;1;4;1;3;"LECHE CONSERVADA";0,08348;109,76;1,3;8,1;8,1;0,001;0,007;0,007
2020;12;1;1;4;2;;"YOGHURT Y POSTRES LÁCTEOS";0,44962;110,29;0,7;3,9;3,9;0,003;0,018;0,018
2020;12;1;1;4;2;1;"YOGHURT";0,37669;111,33;0,3;4,5;4,5;0,001;0,017;0,017
2020;12;1;1;4;2;2;"POSTRES LÁCTEOS";0,07293;104,92;3,1;1,1;1,1;0,002;0,001;0,001
2020;12;1;1;4;3;;"QUESOS";0,84248;113,16;1,1;7;7;0,009;0,06;0,06
2020;12;1;1;4;3;1;"QUESO";0,84248;113,16;1,1;7;7;0,009;0,06;0,06
2020;12;1;1;4;4;;"HUEVOS";0,40773;106,26;-2,7;10,9;10,9;-0,011;0,041;0,041
2020;12;1;1;4;4;1;"HUEVOS";0,40773;106,26;-2,7;10,9;10,9;-0,011;0,041;0,041
2020;12;1;1;5;;;"ACEITES Y GRASAS";0,53071;109,86;-0,1;6,1;6,1;-0,001;0,032;0,032
2020;12;1;1;5;1;;"MANTEQUILLA Y MARGARINA";0,23888;115,38;0,8;7;7;0,002;0,017;0,017
2020;12;1;1;5;1;1;"MANTEQUILLA";0,16426;119,04;1,6;8,3;8,3;0,003;0,014;0,014
2020;12;1;1;5;1;2;"MARGARINA";0,07462;107,32;-0,9;4,1;4,1;-0,001;0,003;0,003
2020;12;1;1;5;2;;"ACEITES COMESTIBLES";0,29183;105,34;-1;5,2;5,2;-0,003;0,015;0,015
2020;12;1;1;5;2;1;"ACEITE VEGETAL";0,29183;105,34;-1;5,2;5,2;-0,003;0,015;0,015
2020;12;1;1;6;;;"FRUTAS";0,97316;129,36;4,6;8,9;8,9;0,052;0,099;0,099
2020;12;1;1;6;1;;"FRUTAS FRESCAS, REFRIGERADAS O CONGELADAS";0,79334;133,31;5,5;8,8;8,8;0,052;0,082;0,082
2020;12;1;1;6;1;1;"MANZANA";0,11296;145,07;7,9;0,1;0,1;0,011;0;0
2020;12;1;1;6;1;2;"NARANJA";0,1119;126,84;6,6;31,4;31,4;0,008;0,033;0,033
2020;12;1;1;6;1;3;"PERA";0,03486;152,66;17,2;18,1;18,1;0,007;0,008;0,008
2020;12;1;1;6;1;4;"PLÁTANO";0,14182;133,26;3,8;11,1;11,1;0,006;0,018;0,018
2020;12;1;1;6;1;5;"FRUTAS DE ESTACIÓN";0,3918;130,07;4;5;5;0,018;0,023;0,023
2020;12;1;1;6;2;;"FRUTOS SECOS Y FRUTAS EN CONSERVA";0,17982;111,92;0,2;9,7;9,7;0;0,017;0,017
2020;12;1;1;6;2;1;"FRUTOS SECOS";0,13142;108,6;0;6,7;6,7;0;0,009;0,009
2020;12;1;1;6;2;2;"FRUTAS EN CONSERVA";0,0484;120,95;0,7;17,7;17,7;0;0,008;0,008
2020;12;1;1;7;;;"HORTALIZAS, LEGUMBRES Y TUBÉRCULOS";2,5863;112,87;-1,6;15,5;15,5;-0,044;0,379;0,379
2020;12;1;1;7;1;;"HORTALIZAS FRESCAS, REFRIGERADAS, CONGELADAS O CONSERVADAS";1,92322;113,63;-3,2;15,8;15,8;-0,069;0,288;0,288
2020;12;1;1;7;1;1;"ACELGA Y ESPINACA";0,04289;116,73;-0,1;10,8;10,8;0;0,005;0,005
2020;12;1;1;7;1;2;"CEBOLLA Y CEBOLLÍN";0,13303;111,07;-1,1;13,8;13,8;-0,002;0,017;0,017
2020;12;1;1;7;1;3;"LECHUGA";0,17469;104,42;-2,1;2,9;2,9;-0,004;0,005;0,005
2020;12;1;1;7;1;4;"LIMÓN";0,13543;80,74;20,1;18,3;18,3;0,017;0,016;0,016
2020;12;1;1;7;1;5;"PALTA";0,33389;122,38;1,9;16,4;16,4;0,007;0,056;0,056
2020;12;1;1;7;1;6;"PIMENTÓN Y PIMIENTO";0,0516;155,14;-8,3;57,7;57,7;-0,007;0,028;0,028
2020;12;1;1;7;1;7;"TOMATE";0,32495;114,79;-15,2;21,2;21,2;-0,063;0,063;0,063
2020;12;1;1;7;1;8;"ZANAHORIA";0,06898;103,58;-0,8;-1,9;-1,9;-0,001;-0,001;-0,001
2020;12;1;1;7;1;9;"ZAPALLO";0,0856;157,45;0,1;42,8;42,8;0;0,039;0,039
2020;12;1;1;7;1;10;"ZAPALLO ITALIANO";0,03675;106,77;-0,6;17,3;17,3;0;0,006;0,006
2020;12;1;1;7;1;11;"VERDURAS DE ESTACIÓN";0,30569;112,01;-3,2;14,1;14,1;-0,011;0,041;0,041
2020;12;1;1;7;1;12;"VERDURAS CONGELADAS";0,11295;110,59;0,3;11,9;11,9;0;0,013;0,013
2020;12;1;1;7;1;13;"VERDURAS EN CONSERVA";0,04367;106,99;-10,3;1,2;1,2;-0,005;0,001;0,001
2020;12;1;1;7;1;14;"VERDURAS ENCURTIDAS";0,0731;102,02;-3,1;0,3;0,3;-0,002;0;0
2020;12;1;1;7;2;;"LEGUMBRES SECAS";0,14401;102,78;1,4;12,4;12,4;0,002;0,016;0,016
2020;12;1;1;7;2;1;"LEGUMBRES";0,14401;102,78;1,4;12,4;12,4;0,002;0,016;0,016
2020;12;1;1;7;3;;"TUBÉRCULOS Y PRODUCTOS DERIVADOS";0,51907;112,87;4,3;15,3;15,3;0,023;0,075;0,075
2020;12;1;1;7;3;1;"PAPA";0,3362;113,87;5,5;21,8;21,8;0,019;0,066;0,066
2020;12;1;1;7;3;2;"PAPAS CONGELADAS Y DESHIDRATADAS";0,05833;116,65;0,2;7,6;7,6;0;0,005;0,005
2020;12;1;1;7;3;3;"PAPAS FRITAS";0,12454;108,42;3,2;3,3;3,3;0,004;0,004;0,004
2020;12;1;1;8;;;"AZÚCAR, MERMELADA, MIEL, CHOCOLATE Y DULCES DE AZÚCAR";0,92862;110,12;-0,5;5,2;5,2;-0,005;0,048;0,048
2020;12;1;1;8;1;;"AZÚCAR Y ENDULZANTES";0,17443;105,89;0,8;5,8;5,8;0,001;0,01;0,01
2020;12;1;1;8;1;1;"AZÚCAR";0,13136;106,35;-0,1;6,5;6,5;0;0,008;0,008
2020;12;1;1;8;1;2;"ENDULZANTE";0,04307;104,52;3,6;3,6;3,6;0,001;0,002;0,002
2020;12;1;1;8;2;;"MERMELADA, MANJAR Y OTROS DULCES UNTABLES";0,14835;117,47;1,8;10,7;10,7;0,003;0,016;0,016
2020;12;1;1;8;2;1;"MERMELADA";0,07621;115,23;0,1;9,4;9,4;0;0,007;0,007
2020;12;1;1;8;2;2;"MANJAR Y DULCES UNTABLES";0,07214;119,83;3,7;12,1;12,1;0,003;0,009;0,009
2020;12;1;1;8;3;;"CARAMELOS, CHOCOLATES Y OTROS PRODUCTOS DE CONFITERÍA";0,35221;111,46;0,7;5,3;5,3;0,002;0,019;0,019
2020;12;1;1;8;3;1;"CARAMELOS Y GOMA DE MASCAR";0,09733;114,76;0,8;4,8;4,8;0,001;0,005;0,005
2020;12;1;1;8;3;2;"CHOCOLATE";0,25488;110,2;0,6;5,4;5,4;0,002;0,014;0,014
2020;12;1;1;8;4;;"HELADOS";0,25363;106,85;-4,3;1,4;1,4;-0,011;0,004;0,004
2020;12;1;1;8;4;1;"HELADO";0,25363;106,85;-4,3;1,4;1,4;-0,011;0,004;0,004
2020;12;1;1;9;;;"OTROS PRODUCTOS ALIMENTICIOS";0,6977;110,82;0,3;4,7;4,7;0,002;0,033;0,033
2020;12;1;1;9;1;;"SAL, HIERBAS, ESPECIAS Y CONDIMENTOS CULINARIOS";0,12217;112,75;0,5;7,1;7,1;0,001;0,009;0,009
2020;12;1;1;9;1;1;"SAL";0,02511;110,33;-0,4;3,7;3,7;0;0,001;0,001
2020;12;1;1;9;1;2;"HIERBAS, ESPECIAS Y CONDIMENTOS";0,09706;113,38;0,8;7,9;7,9;0,001;0,008;0,008
2020;12;1;1;9;2;;"SALSAS Y ADEREZOS";0,29939;112,28;1,6;4,8;4,8;0,005;0,015;0,015
2020;12;1;1;9;2;1;"SALSAS";0,10893;110,52;3,3;4,2;4,2;0,004;0,005;0,005
2020;12;1;1;9;2;2;"ADEREZOS";0,19046;113,29;0,7;5,2;5,2;0,001;0,01;0,01
2020;12;1;1;9;3;;"SOPAS Y CREMAS, ALIMENTOS PARA BEBÉ Y POSTRES NO LÁCTEOS";0,27614;108,38;-1,1;3,5;3,5;-0,003;0,01;0,01
2020;12;1;1;9;3;1;"SOPAS Y CREMAS";0,087;108,41;-0,7;1,1;1,1;-0,001;0,001;0,001
2020;12;1;1;9;3;2;"ALIMENTOS PARA BEBÉ";0,1037;111,79;0,7;7,6;7,6;0,001;0,008;0,008
2020;12;1;1;9;3;3;"POSTRES NO LÁCTEOS";0,08544;104,23;-3,8;1;1;-0,003;0,001;0,001
2020;12;1;2;;;;"BEBIDAS NO ALCOHÓLICAS";2,164;110,09;0,8;4;4;0,019;0,089;0,089
2020;12;1;2;1;;;"CAFÉ, TÉ Y CACAO";0,38216;108,8;-0,6;5,9;5,9;-0,002;0,022;0,022
2020;12;1;2;1;1;;"CAFÉ Y SUCEDÁNEOS";0,15522;102,45;-2,1;2;2;-0,003;0,003;0,003
2020;12;1;2;1;1;1;"CAFÉ Y SUCEDÁNEOS";0,15522;102,45;-2,1;2;2;-0,003;0,003;0,003
2020;12;1;2;1;2;;"TÉ";0,17671;113,89;0;8,9;8,9;0;0,016;0,016
2020;12;1;2;1;2;1;"TÉ";0,17671;113,89;0;8,9;8,9;0;0,016;0,016
2020;12;1;2;1;3;;"CACAO Y FORTIFICANTE EN POLVO";0,05023;110,56;1,4;6,8;6,8;0,001;0,003;0,003
2020;12;1;2;1;3;1;"SABORIZANTE PARA LECHE";0,05023;110,56;1,4;6,8;6,8;0,001;0,003;0,003
2020;12;1;2;2;;;"AGUAS MINERALES, REFRESCOS, GASEOSAS Y JUGOS DE FRUTA";1,78184;110,36;1,2;3,6;3,6;0,021;0,066;0,066
2020;12;1;2;2;1;;"AGUA MINERAL Y PURIFICADA";0,21102;109,41;1,1;6;6;0,002;0,013;0,013
2020;12;1;2;2;1;1;"AGUA EMBOTELLADA";0,21102;109,41;1,1;6;6;0,002;0,013;0,013
2020;12;1;2;2;2;;"BEBIDAS DE FANTASÍA";1,14376;111,31;1,8;3,2;3,2;0,021;0,038;0,038
2020;12;1;2;2;2;1;"BEBIDA GASEOSA";1,08369;111,68;1,9;3,3;3,3;0,021;0,037;0,037
2020;12;1;2;2;2;2;"BEBIDA ISOTÓNICA Y ENERGIZANTE";0,06007;104,63;0,3;2,1;2,1;0;0,001;0,001
2020;12;1;2;2;3;;"JUGOS LÍQUIDOS Y EN POLVO";0,42706;108,3;-0,5;3,6;3,6;-0,002;0,016;0,016
2020;12;1;2;2;3;1;"JUGO LÍQUIDO";0,32951;108,05;-0,1;5;5;0;0,016;0,016
2020;12;1;2;2;3;2;"JUGO EN POLVO";0,09755;109,13;-1,7;-0,8;-0,8;-0,002;-0,001;-0,001
2020;12;2;;;;;"BEBIDAS ALCOHÓLICAS Y TABACO";4,77767;106,71;-1,1;2,5;2,5;-0,052;0,118;0,118
2020;12;2;1;;;;"BEBIDAS ALCOHÓLICAS";2,8708;102,14;-1,8;0,1;0,1;-0,052;0,004;0,004
2020;12;2;1;1;;;"BEBIDAS DESTILADAS";0,50926;101,44;-3;-0,1;-0,1;-0,015;-0,001;-0,001
2020;12;2;1;1;1;;"DESTILADOS";0,50926;101,44;-3;-0,1;-0,1;-0,015;-0,001;-0,001
2020;12;2;1;1;1;1;"PISCO";0,23562;103,46;-2,4;-0,2;-0,2;-0,006;0;0
2020;12;2;1;1;1;2;"RON";0,07718;104,75;2,1;2,6;2,6;0,002;0,002;0,002
2020;12;2;1;1;1;3;"WHISKY";0,14032;96,09;-6;-1,1;-1,1;-0,008;-0,001;-0,001
2020;12;2;1;1;1;4;"VODKA";0,05614;101,74;-5,3;-1,5;-1,5;-0,003;-0,001;-0,001
2020;12;2;1;2;;;"VINOS";0,96935;104,37;-1,3;2,2;2,2;-0,012;0,021;0,021
